operon_name,n_genes,confidence,r_standard,r_operon,delta
glmUS,2,Weak,0.7576057694533204,0.7419902572720846,-0.015615512181235802
rpsP-rimM-trmD-rplS,4,Strong,0.2506803741838749,0.1586810526451283,-0.0919993215387466
nuoABCEFGHIJKLMN,13,Weak,0.4943690620686718,0.49352358227101445,-0.0008454797976573669
marRAB,3,Weak,0.5534401576029151,0.7632964210914676,0.20985626348855246
fruBKA,3,Weak,0.6847316294430746,0.7262764876027924,0.04154485815971776
ubiT-yhbS,2,Weak,0.4345422449186783,0.2609438496325217,-0.17359839528615661
paaABCDEFGHIJK,2,Weak,-0.13952572129543575,0.5800185210280305,0.7195442423234663
yhfG-fic-pabA,2,Weak,0.3533909227057204,0.7946948749123092,0.44130395220658875
dinG-ybiB,2,Weak,-0.048368793781288666,0.5502308635334939,0.5985996573147826
mnt-btuF-yadS,3,Weak,0.43218889660553145,0.4654113980056079,0.03322250140007643
tolB-pal-ybgF,3,Strong,0.5010789095853668,0.4597256413267859,-0.04135326825858093
sad-glsB-yneG,3,Weak,-0.11401700785847253,0.42567649359668264,0.5396935014551552
yecM-cutC,2,Weak,0.09502095045050375,0.7052209303553154,0.6101999799048117
letAB,2,Weak,0.2885379656625404,0.3293012692413301,0.040763303578789656
rhsD-ybbC-ylbH-ybbD,2,Weak,0.39037980023213165,0.8787696227371092,0.4883898225049776
exbBD,2,Weak,0.24481026040763612,0.37357975814864525,0.12876949774100913
mepK-gloC,2,Weak,0.5576132335134393,0.7102059782861347,0.15259274477269547
folC-dedD,2,Weak,0.5636996960120044,0.4855629088108206,-0.07813678720118383
entCEBA-ybdB,5,Weak,0.5637348907966255,0.6637753954557443,0.10004050465911873
ybjQ-amiD,2,Weak,-0.06945150024680181,0.0484622794281283,0.11791377967493011
sohA-yhaV,2,Weak,0.3900678249116071,0.4675520367775178,0.0774842118659107
leuLABCD,4,Weak,0.1799616665267335,0.6488315491091964,0.46886988258246287
cyoABCDE,5,,0.8014918771098094,0.8024293625775696,0.0009374854677601796
pstSCAB-phoU,5,Weak,0.6117684100177858,0.6482608512023258,0.03649244118453998
iscRSUA,4,Weak,0.47953127587274674,0.4943219161523624,0.01479064027961563
emrRAB,3,Strong,0.1589517149744446,0.30474938779267496,0.14579767281823036
fes-ybdZ-entF-fepE,2,,0.5166539500496531,0.4780798521461562,-0.03857409790349686
gfcBCD,3,Weak,0.32278279008349703,0.5698815376522712,0.2470987475687742
ubiCA,2,,0.5667798637010683,0.6419849500851591,0.07520508638409085
rpsB-tsf,3,,0.5640633000328147,0.5937905764082481,0.029727276375433376
manXYZ-yobD,4,Weak,0.46441681445644384,0.6288576163136443,0.1644408018572005
ycjXF-tyrR,3,Weak,0.132940517753501,0.5286893197500714,0.39574880199657037
fdoGHI-fdhE,4,,0.7869925663005394,0.7014433685840108,-0.08554919771652858
ygiF-glnE,2,Weak,0.20531696834654597,0.5624246200839548,0.35710765173740877
groSL,2,Weak,0.9252820222410748,0.8986129602510569,-0.02666906199001795
hypABCDE-fhlA,4,Weak,0.20342539406534388,0.17902192545432602,-0.02440346861101786
yraIJK,2,Weak,0.12347988580376018,0.8432874149125504,0.7198075291087902
hemA-prfA-prmC,3,Strong,0.530628052857746,0.6835231097943826,0.15289505693663663
rapA-rluA,2,Weak,0.5179811021201884,0.6478478798658993,0.12986677774571087
modABC,3,,0.19651367151356314,0.4482218251517443,0.25170815363818116
bcsABZC,4,Weak,0.29486841001643244,0.5284900867932694,0.23362167677683693
yggSTU-rdgB-hemW,5,Weak,0.2922988018541144,0.3445995747555128,0.052300772901398396
acrAB,2,Weak,0.7478767797554797,0.8201904974329626,0.07231371767748285
serC-aroA,2,Weak,0.7539617852091697,0.7961515633053892,0.04218977809621949
frdABCD,4,Weak,0.14756741142224214,0.3854188425546868,0.23785143113244464
sfsA-dksA,3,Strong,0.38604171927523834,0.4377072087649118,0.05166548948967348
dcuSR,2,Weak,0.28722698583019857,0.6829371919091285,0.3957102060789299
srkA-dsbA,2,Weak,0.0017875559038322312,0.1284965120209219,0.12670895611708968
ecnAB,2,Weak,0.4257335336176286,0.613283819081504,0.18755028546387537
tatABC,4,Weak,0.36667943853181745,0.4307999472085799,0.06412050867676244
pqiABC,3,Weak,0.39074914091105106,0.5055952744502158,0.11484613353916473
thrLABC,3,Weak,0.6285081724379662,0.774246444066257,0.14573827162829078
yciZT,2,Weak,0.473813772865239,0.6264367406267888,0.15262296776154977
pdxH-tyrS-pdxY,3,Weak,-0.018898579071571473,-0.03224410425643986,-0.013345525184868385
ugpBAECQ,3,Weak,0.01417584700174443,0.021703020376574206,0.0075271733748297764
rplM-rpsI,2,Weak,0.169338854242729,0.21985393022263813,0.050515075979909146
chpSB,2,,0.28464666296662616,-0.049814154611374326,-0.3344608175780005
leuQPV,3,Weak,0.2782178706873992,0.4635666858975946,0.18534881521019536
bepA-yfgD,2,Weak,0.15277378497013236,0.3818748063521943,0.22910102138206193
argT-hisJQMP,5,Weak,0.29415508643898536,0.3642619506622184,0.07010686422323303
malXY,2,Weak,0.33329871727067073,0.7647255802838258,0.431426863013155
aceBAK,3,Weak,0.7143376290332885,0.8111257660294219,0.09678813699613342
ackA-pta,2,Strong,0.7925883227031585,0.8510589489098858,0.05847062620672727
gpmM-envC-yibQ,3,Weak,0.2361624745126529,0.22067295003949405,-0.01548952447315885
hiuH-msrPQ,2,Weak,0.1863901002571171,0.7993783282275938,0.6129882279704767
rph-pyrE,2,Weak,-0.05909928793725497,0.6440945896972403,0.7031938776344953
tpke11,2,Weak,0.7813460992548482,0.8164269792913119,0.0350808800364637
rlmE-ftsH,2,Strong,0.4652745124633986,0.49042594954806235,0.02515143708466372
garPLRK-rnpB,2,Weak,-0.1633757495259781,0.31052631469026865,0.47390206421624675
accBC,2,Weak,0.6217674925100664,0.5771956928568232,-0.044571799653243205
glcDEFGBA,2,Weak,-0.10252369347420247,-0.26958362313758116,-0.16705992966337868
yobA-yebZY,3,Weak,0.3798176878681077,0.6546452490209501,0.2748275611528424
flhDC,2,Strong,0.30514953509616344,0.8225990901971599,0.5174495551009965
yadV-htrE,2,Strong,0.6768645338409385,0.9143595646401439,0.23749503079920542
glgBXCAP,5,Weak,0.3550030576312845,0.53676114947018,0.18175809183889557
ydcSTUV-patD,3,Weak,0.31342360081067366,0.6028488148376404,0.28942521402696675
glrR-glnB,2,Weak,0.13744800858988726,0.650272850125978,0.5128248415360908
appCBA-yccB,3,Weak,0.2138059612331481,0.4896017097927483,0.2757957485596002
rirA-rfaQGPSBIJYZ-waaU,10,Weak,0.4889284048271864,0.51316855230132,0.024240147474133555
wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,5,Weak,0.8379044496760601,0.902109744556171,0.06420529488011084
yobF-cspC,2,Weak,0.46772838347032764,0.5477133088357242,0.07998492536539659
nanATEK-yhcH,2,Weak,0.05032807235851063,0.803583307779285,0.7532552354207743
cysJIH,3,,0.04482103305484623,0.584597180745518,0.5397761476906718
ecpBCDE,2,Weak,0.0223111990406311,0.15356649480260862,0.13125529576197753
rnt-lhr,2,Weak,0.17313533874395612,0.3679700786095302,0.19483473986557406
carAB,2,Strong,0.26833063782625655,0.5362618038719876,0.2679311660457311
amiA-hemF,2,Strong,0.34228425853750766,0.6371234878850167,0.29483922934750906
kdtA-coaD,2,,0.49466970591785825,0.63187064409623,0.1372009381783717
cydAB,2,Weak,0.5932992179884387,0.6827597498955206,0.08946053190708192
napFDAGHBC-ccmABCDEFGH,11,,0.13246480164016064,0.23874640905162153,0.1062816074114609
ada-alkB,2,Weak,0.46528674479906756,0.8016256971675191,0.3363389523684515
yjjB-dnaTC-yjjA,3,Weak,0.4614407514172065,0.622922184028679,0.16148143261147258
edd-eda,2,Strong,0.02809329917672345,0.36579144771086136,0.33769814853413793
dapA-nlpB,2,Weak,0.270545621222841,0.5312459765585698,0.2607003553357288
moaABCDE,5,Weak,0.23843350586544604,0.35741178457567535,0.11897827871022931
relBE-hokD,2,Weak,0.06531899170986244,0.7667748293744463,0.7014558376645839
fepDGC,3,,0.31452126374940687,0.22961322440305132,-0.08490803934635555
cmtBA-yggPF-fumE-yggC,2,Weak,0.09059151228827268,0.3714435524220415,0.28085204013376885
mlaFEDCB,5,Weak,0.38905685374274884,0.42539691558382076,0.03634006184107191
yciSM-pyrF-yciH,4,Weak,0.20663810851356668,0.37755863833784664,0.17092052982427997
ychQA-kdsA,3,Weak,0.49061487575248314,0.5960013254685876,0.1053864497161045
glpEGR,2,Weak,0.5184983758060482,0.644576095508468,0.12607771970241977
mutY-yggX-mltC-nupG,4,Weak,0.3550508572188196,0.49570232592806374,0.1406514687092441
macAB,2,Weak,0.184398911778021,0.20514315444790246,0.020744242669881452
bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,8,Weak,0.5646675422944124,0.5991071972848563,0.03443965499044388
rpmH-rnpA,2,Weak,0.48865188918097724,0.6077597437526139,0.11910785457163664
gntXY,2,Weak,0.36401873265353035,0.49848009924767606,0.1344613665941457
glpTQ,2,Weak,0.1779533243642345,0.6702355688245802,0.49228224446034574
yibN-grxC-secB-gpsA,4,Weak,0.4751040192836684,0.4671840373207776,-0.007919981962890787
cvpA-purF-ubiX,3,Weak,0.3582182397530495,0.4375016091957093,0.07928336944265979
aroL-yaiA-aroM,3,Weak,0.15098331893083672,0.490197466263963,0.33921414733312627
mdoGH,2,Weak,0.6031376575969591,0.6034503122817001,0.0003126546847409539
talA-tktB,2,Weak,0.7717471698108966,0.9621632251348853,0.19041605532398864
ydjA-selD-topB,3,Weak,0.3323868326526469,0.34640427082032454,0.014017438167677643
rfaDFCL,4,Weak,0.5586911501545337,0.5705254879191514,0.01183433776461762
gntRKU,3,Weak,0.21520029116641348,0.34105277632692205,0.12585248516050856
radA-nadR,3,Weak,0.21432130852172712,0.4344039188790887,0.22008261035736157
ybgIJKL-nei,5,Weak,0.4186860535031377,0.43592014162429055,0.017234088121152846
tapT-patZ,2,Weak,0.19785582104406588,0.43529356373138767,0.2374377426873218
gltI-sroC-gltJKL,5,,0.308343886287617,0.5017574717604582,0.19341358547284115
rssAB,2,Weak,0.35186808547735277,0.4638294073578154,0.11196132188046265
dsbC-recJ-prfB,5,Weak,0.2639628624910445,0.3725278584518729,0.10856499596082841
dhaKLM,3,Weak,0.24083672211512633,0.5910719824989658,0.35023526038383945
rpsA-ihfB,3,Strong,0.2673404617076725,0.18246404622490872,-0.08487641548276378
dcuB-fumB,2,Weak,-0.12631307164311084,0.6610421775721784,0.7873552492152893
clpX-lon,3,Weak,0.5601106660100793,0.5221344615287977,-0.037976204481281584
cobUST,3,Weak,0.4014139355412021,0.49742478435522886,0.09601084881402677
focA-pflB,2,Strong,-0.056549493047931665,0.05610498012310737,0.11265447317103904
nemRA-gloA,3,Weak,0.5644551663122491,0.7639624661729708,0.1995072998607217
recAX,2,Weak,0.2836491766796132,0.5240735720332887,0.24042439535367555
alsRBACE,2,Weak,-0.10216012682473373,0.5065715009261319,0.6087316277508656
nikABCDER,2,Weak,-0.1793051051844841,0.000833607749237543,0.18013871293372163
mreBCD,3,Weak,0.4566490573379201,0.5391175076714195,0.08246845033349942
galETKM,4,Strong,0.5850287383865667,0.43477252898930613,-0.15025620939726053
fucPIKUR,4,Weak,0.25446130112983456,0.7101548153612177,0.45569351423138316
hydN-hypF,2,Weak,-0.17545624902181928,0.7274526711345035,0.9029089201563227
ilvLXG_1G_2MEDA,5,Weak,0.27057355187830534,0.40117784551104696,0.13060429363274162
fldA-uof-fur,3,Weak,0.4010705790794547,0.3587140951268479,-0.04235648395260683
yliM-ompX,2,Weak,0.4676292563614196,0.3970996834765082,-0.0705295728849114
menFD-yfbB-menBCE,6,,0.15363732475830813,0.2877249179471216,0.13408759318881344
holC-valS,2,Weak,0.4472480562742585,0.6145922065491259,0.16734415027486743
gspAB,2,Weak,-0.0778252012631519,0.7313640195553937,0.8091892208185456
hsdRMS,3,Weak,0.3982436438963847,0.49309298446302813,0.0948493405666434
aspA-dcuA,2,Weak,0.48045835201890585,0.7707227663335078,0.2902644143146019
yicR-rpmBG-mutM,4,Weak,0.10534859007266895,0.1624803791910762,0.057131789118407245
pspABCDE,4,Weak,0.10170801350444918,0.41061703355760076,0.3089090200531516
ribF-ileS-lspA-fkpB-ispH,5,Weak,0.489411789597965,0.4957769673803554,0.00636517778239043
dxr-uppS-cdsA,2,Weak,0.6326965786136849,0.5987571295002313,-0.03393944911345359
deoCABD,4,Weak,0.3592871960366289,0.3932565197207365,0.0339693236841076
sdhCDAB-sucABCD-sdhX,8,Weak,0.35764249107074847,0.4225414006085763,0.06489890953782784
pdhR-aceEF-lpdA,4,Strong,0.4701862243101195,0.4542307351815764,-0.01595548912854311
epd-pgk-fbaA,3,Weak,0.5025855347178445,0.5869054726224099,0.08431993790456538
aroKB-damX-dam-rpe-gph-trpS,7,Strong,0.43963982141684804,0.44438691095586524,0.004747089539017202
proVWX,2,Weak,0.15191951875178275,0.17500089923372705,0.023081380481944302
phoPQ,2,Weak,0.1340676333453329,0.5521241625354751,0.41805652919014225
nudB-yebC-ruvC,3,Weak,0.27383316681821485,0.3965579111623756,0.12272474434416075
pth-ychF,2,Strong,0.23863363064357843,0.4179465739395014,0.17931294329592298
alaA-yfbR,2,Weak,0.1446110581560341,0.3704252915662457,0.22581423341021162
yqhD-dkgA,2,Weak,0.06784224233395679,0.796509878314068,0.7286676359801113
yjeFE-amiB-mutL-miaA-hfq-hflXKC,9,Weak,0.37593848275806185,0.38017327313557114,0.00423479037750929
speAB,2,Weak,0.4972554313152732,0.5663523358643756,0.06909690454910239
ptsHI-crr,3,Weak,0.6764724464434858,0.7711536865726275,0.0946812401291417
dpiBA,2,Weak,-0.027928847104398094,-0.002841717255411454,0.02508712984898664
relA-mazEF,4,Weak,0.5546136680212522,0.6991929853413987,0.1445793173201465
dsdXA,2,Weak,0.09779593760924551,0.7074666352651136,0.609670697655868
rplKAJL-rpoBC,6,Weak,0.12212490666711513,0.1838747178808447,0.061749811213729563
gcvTHP,3,Weak,0.48126129325604666,0.7542444445731156,0.2729831513170689
rcsDB,2,Weak,0.5536193970952641,0.48696261976244065,-0.06665677733282344
ahpCF,2,Weak,0.4529106140973116,0.3429811744920691,-0.10992943960524248
lptAB-rpoN-hpf-ptsN-rapZ-npr,11,Weak,0.510575530833101,0.5800500775092126,0.06947454667611153
mhpR-lacI,2,Weak,0.27076306292951485,0.6473693871081634,0.37660632417864853
ynfEFGH-dmsD,4,Weak,0.04289255398292768,0.36645589359090486,0.3235633396079772
dppABCDF,5,Weak,0.6182810736575419,0.7637514399915915,0.14547036633404953
ssrS-ygfA,2,Weak,0.6345302403419841,0.7568267007064418,0.12229646036445763
nrdAB-yfaE,3,Weak,0.7887562843990213,0.858495076509322,0.06973879211030065
nlpD-rpoS,2,Weak,0.6769405541523454,0.6190296560129301,-0.0579108981394153
malPQ,2,Weak,0.18614988936006185,0.580186502947725,0.3940366135876632
surA-pdxA-rsmA-apaGH,6,Weak,0.43785339257107125,0.48975180561783577,0.05189841304676451
pcnB-folK,2,Weak,0.613760402227336,0.6808537624832259,0.06709336025588997
rpmF-plsX-fabHDG,8,Weak,0.26130771832439714,0.2975857674502745,0.03627804912587734
cbrBC,2,Weak,0.5724647683004966,0.8463341057306165,0.2738693374301199
yfiR-dgcN-yfiB,3,Weak,0.16850212849971438,0.5457405217975273,0.37723839329781295
ychJ-purU,2,Weak,0.060494154364991753,0.341520852727763,0.2810266983627713
casDE-ygbTF,2,Weak,-0.008987780709510675,0.0453827160583503,0.054370496767860974
metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,11,Weak,0.4225835863626474,0.4831507396015765,0.06056715323892908
mqsRA,2,Weak,0.32618619532459864,0.620448824923751,0.29426262959915234
hisLGDCBHAFI,8,Weak,0.3876012867417585,0.5309321089519564,0.14333082221019794
secG-leuU,2,Weak,0.5001334101609453,0.6836401885287812,0.1835067783678359
rseD-rpoE-rseABC,5,Weak,0.5918694960154103,0.6381688841522194,0.046299388136809116
yajG-ampG,2,Weak,0.37069194531820004,0.33787831307606486,-0.03281363224213518
ymdAB-clsC,2,Weak,0.1838672000224166,0.7549632866079962,0.5710960865855795
gadAX,2,Weak,0.6349523772240566,0.6172761903214525,-0.017676186902604085
rpsLG-fusA-tufA,4,Weak,0.4791941664192511,0.5367095661543021,0.05751539973505099
idnDOTR,2,Strong,-0.34864329263593447,0.2577785000403558,0.6064217926762903
mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,16,Weak,0.42927086838276407,0.4584415730333812,0.029170704650617107
gapA-yeaD,2,Weak,0.423790260210364,0.4855363511224579,0.06174609091209393
tolC-ygiBC,3,Strong,0.3472266940455302,0.4386723442342905,0.09144565018876033
oppABCDF,5,Weak,0.7481570674359255,0.7853835315591446,0.03722646412321917
hdeAB-yhiD,2,Weak,0.2628856567402114,0.8804019667796692,0.6175163100394578
ybeD-lipB,2,Weak,0.24278049257381032,0.22050755249274098,-0.022272940081069337
mgtA,2,,0.2623135900198818,0.2973276553362058,0.035014065316324006
degQS,2,Weak,0.3084729841730705,0.5279110080458652,0.2194380238727947
sgrR-sroA-thiBPQ,5,Weak,0.1441375029735646,0.3156554907204098,0.17151798774684524
rnc-era-recO-pdxJ-acpS,5,Weak,0.27209465188956017,0.378767811892786,0.10667316000322585
gltBDF,3,Weak,0.292922597268609,0.3074711100931069,0.014548512824497928
murQP-yfeW,3,Weak,0.30606762183931213,0.8470231420686479,0.5409555202293358
rnlAB,2,Weak,0.235358291054015,0.09718487186199615,-0.13817341919201886
artPIQM,4,Weak,0.3223682092312446,0.44977531099393603,0.12740710176269143
dnaAN-recF,3,Strong,0.9025823185336129,0.8585186480897686,-0.044063670443844294
pyrG-eno,2,Weak,0.22239799506674318,0.3593180886839784,0.13692009361723523
thrS-infC-rpmI-rplT-pheMST-ihfA,7,Weak,0.2490475344064521,0.23154275576440608,-0.017504778642046026
glaH-lhgD-gabDTP-glaR,2,Weak,-0.14900058523447782,0.750976527688926,0.8999771129234038
btuCED,3,Weak,0.13386266761099286,0.45840215635286635,0.3245394887418735
menA-rraA,2,Weak,0.4548020122651032,0.6673906519686498,0.21258863970354658
caiTABCDE,3,Weak,0.14894261212782337,0.5360835480424365,0.3871409359146132
ivbL-ilvBN-uhpABC,5,Weak,0.1688282116954534,0.4057858495738209,0.23695763787836752
fumAC,2,Weak,0.1450287914227393,0.5631466789518453,0.41811788752910606
rpsMKD-rpoA-rplQ,5,Weak,0.24309845845723038,0.2688871150568891,0.025788656599658732
rpsU-dnaG-rpoD,3,Weak,0.2678669165215786,0.36661289960620125,0.09874598308462262
asnC-mioC-mnmG,4,Weak,0.16632909831886744,0.464051552545236,0.29772245422636856
poxB-ltaE-ybjT,4,Weak,0.32463645812651015,0.45665333854854495,0.1320168804220348
glnAZLG,3,Weak,0.17916323712367474,0.19066413381960415,0.011500896695929408
serV-argVYZQ,5,Weak,0.35661259872695994,0.6014510964558925,0.2448384977289325
acs-yjcHG,2,Weak,0.25622785511266083,-0.028116885286216357,-0.2843447403988772
pntAB,2,Weak,0.7088409179617755,0.6989355035696418,-0.00990541439213366
gatYZABCD,5,Weak,0.45094284243304755,0.7019616997090729,0.2510188572760253
