operon_name,n_genes,confidence,r_standard,r_operon,delta
ytjB-lplA,2,Weak,0.2550520281471532,0.40187173285440414,0.14681970470725092
yjiXA,2,Weak,0.08000260356758378,0.18805704705979703,0.10805444349221326
yjeNO,2,Weak,0.2676559406685185,0.3378536343231684,0.0701976936546499
glmUS,2,Weak,0.7576057694533204,0.7751082400185002,0.01750247056517984
rpsP-rimM-trmD-rplS,4,Strong,0.2506803741838749,0.21513536187478569,-0.03554501230908921
nuoABCEFGHIJKLMN,13,Weak,0.4943690620686718,0.48653357929847757,-0.007835482770194246
marRAB,3,Weak,0.5534401576029151,0.4966632915037468,-0.05677686609916832
fruBKA,3,Weak,0.6847316294430746,0.7050938950863473,0.020362265643272703
ubiT-yhbS,2,Weak,0.4345422449186783,0.40195926775869006,-0.03258297715998826
paaABCDEFGHIJK,2,Weak,-0.13952572129543575,0.04205207273205592,0.18157779402749166
yhfG-fic-pabA,2,Weak,0.3533909227057204,0.31771498530293696,-0.035675937402783464
dinG-ybiB,2,Weak,-0.048368793781288666,-0.13129504754932375,-0.08292625376803509
mnt-btuF-yadS,3,Weak,0.43218889660553145,0.3706395087143582,-0.06154938789117326
tolB-pal-ybgF,3,Strong,0.5010789095853668,0.46879053952724914,-0.03228837005811769
sad-glsB-yneG,3,Weak,-0.11401700785847253,-0.04254886542052879,0.07146814243794375
yecM-cutC,2,Weak,0.09502095045050375,0.23592693465361522,0.14090598420311146
letAB,2,Weak,0.2885379656625404,0.2949390672251597,0.006401101562619305
rhsD-ybbC-ylbH-ybbD,2,Weak,0.39037980023213165,0.47522791934665054,0.0848481191145189
exbBD,2,Weak,0.24481026040763612,0.26875220611203865,0.02394194570440253
mepK-gloC,2,Weak,0.5576132335134393,0.5311000226348084,-0.0265132108786309
folC-dedD,2,Weak,0.5636996960120044,0.4623551120885268,-0.10134458392347762
entCEBA-ybdB,5,Weak,0.5637348907966255,0.5806667123967773,0.01693182160015172
ybjQ-amiD,2,Weak,-0.06945150024680181,0.07958096686511261,0.14903246711191442
sohA-yhaV,2,Weak,0.3900678249116071,0.19044523268515598,-0.1996225922264511
leuLABCD,4,Weak,0.1799616665267335,0.09646137811436421,-0.0835002884123693
cyoABCDE,5,,0.8014918771098094,0.800922572262699,-0.0005693048471103745
pstSCAB-phoU,5,Weak,0.6117684100177858,0.5859727930569228,-0.025795616960862966
iscRSUA,4,Weak,0.47953127587274674,0.4576379315720396,-0.021893344300707163
emrRAB,3,Strong,0.1589517149744446,0.1940636073012596,0.035111892326815
fes-ybdZ-entF-fepE,2,,0.5166539500496531,0.6366747436756817,0.12002079362602858
gfcBCD,3,Weak,0.32278279008349703,0.2659235280947901,-0.056859261988706944
ubiCA,2,,0.5667798637010683,0.5459234710478,-0.02085639265326822
rpsB-tsf,3,,0.5640633000328147,0.5589392577919479,-0.005124042240866822
manXYZ-yobD,4,Weak,0.46441681445644384,0.4019950979814222,-0.06242171647502165
ycjXF-tyrR,3,Weak,0.132940517753501,0.16357837413216672,0.03063785637866573
fdoGHI-fdhE,4,,0.7869925663005394,0.7398241588064035,-0.04716840749413587
ygiF-glnE,2,Weak,0.20531696834654597,0.2078555616410873,0.0025385932945413137
groSL,2,Weak,0.9252820222410748,0.9347399670550893,0.009457944814014518
hypABCDE-fhlA,4,Weak,0.20342539406534388,0.24488092929350538,0.041455535228161505
yraIJK,2,Weak,0.12347988580376018,0.2262776076247881,0.10279772182102792
hemA-prfA-prmC,3,Strong,0.530628052857746,0.5819610363061629,0.05133298344841697
rapA-rluA,2,Weak,0.5179811021201884,0.49493997423368524,-0.0230411278865032
modABC,3,,0.19651367151356314,0.2816911566566845,0.08517748514312135
bcsABZC,4,Weak,0.29486841001643244,0.2771265494547557,-0.01774186056167676
yggSTU-rdgB-hemW,5,Weak,0.2922988018541144,0.2971886374677942,0.004889835613679838
acrAB,2,Weak,0.7478767797554797,0.7896908711607856,0.0418140914053059
serC-aroA,2,Weak,0.7539617852091697,0.6704880775533247,-0.08347370765584494
frdABCD,4,Weak,0.14756741142224214,0.13966265789624258,-0.007904753525999564
sfsA-dksA,3,Strong,0.38604171927523834,0.34183226462938093,-0.044209454645857404
dcuSR,2,Weak,0.28722698583019857,0.4061908429344691,0.11896385710427054
srkA-dsbA,2,Weak,0.0017875559038322312,0.06006191396322329,0.05827435805939105
ecnAB,2,Weak,0.4257335336176286,0.34659108022562923,-0.07914245339199938
tatABC,4,Weak,0.36667943853181745,0.38253722960045117,0.01585779106863372
pqiABC,3,Weak,0.39074914091105106,0.4401361389548047,0.04938699804375363
thrLABC,3,Weak,0.6285081724379662,0.5588561649398246,-0.0696520074981416
yciZT,2,Weak,0.473813772865239,0.4779862611158633,0.004172488250624273
pdxH-tyrS-pdxY,3,Weak,-0.018898579071571473,0.015015150812184417,0.03391372988375589
ugpBAECQ,3,Weak,0.01417584700174443,0.16561302953696574,0.15143718253522132
rplM-rpsI,2,Weak,0.169338854242729,0.15570800728833883,-0.013630846954390152
chpSB,2,,0.28464666296662616,0.3057028692912996,0.02105620632467342
leuQPV,3,Weak,0.2782178706873992,0.28388208751414107,0.005664216826741841
bepA-yfgD,2,Weak,0.15277378497013236,0.06787166915869489,-0.08490211581143747
argT-hisJQMP,5,Weak,0.29415508643898536,0.26480574446704747,-0.029349341971937892
malXY,2,Weak,0.33329871727067073,0.43288045320791996,0.09958173593724923
aceBAK,3,Weak,0.7143376290332885,0.7385641118049243,0.02422648277163586
ackA-pta,2,Strong,0.7925883227031585,0.8432010363609515,0.05061271365779296
gpmM-envC-yibQ,3,Weak,0.2361624745126529,0.22161848350098742,-0.01454399101166548
hiuH-msrPQ,2,Weak,0.1863901002571171,0.18417481950476225,-0.002215280752354859
rph-pyrE,2,Weak,-0.05909928793725497,0.07428744583201452,0.1333867337692695
tpke11,2,Weak,0.7813460992548482,0.7826966543243382,0.0013505550694900004
rlmE-ftsH,2,Strong,0.4652745124633986,0.4758174384833589,0.010542926019960264
garPLRK-rnpB,2,Weak,-0.1633757495259781,-0.13780467889300332,0.025571070632974785
accBC,2,Weak,0.6217674925100664,0.5850720940776195,-0.036695398432446846
glcDEFGBA,2,Weak,-0.10252369347420247,-0.09471580718097752,0.007807886293224944
yobA-yebZY,3,Weak,0.3798176878681077,0.42083654060621023,0.04101885273810252
flhDC,2,Strong,0.30514953509616344,0.15687930722134427,-0.14827022787481917
yadV-htrE,2,Strong,0.6768645338409385,0.7024574778158218,0.02559294397488332
glgBXCAP,5,Weak,0.3550030576312845,0.407740405952406,0.052737348321121535
ydcSTUV-patD,3,Weak,0.31342360081067366,0.3676921483284547,0.05426854751778104
glrR-glnB,2,Weak,0.13744800858988726,0.2511981438889266,0.11375013529903932
appCBA-yccB,3,Weak,0.2138059612331481,0.2458308304835656,0.032024869250417504
rirA-rfaQGPSBIJYZ-waaU,10,Weak,0.4889284048271864,0.4752743543751274,-0.01365405045205903
wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,5,Weak,0.8379044496760601,0.8276471902099125,-0.010257259466147639
yobF-cspC,2,Weak,0.46772838347032764,0.518494043865018,0.050765660394690326
nanATEK-yhcH,2,Weak,0.05032807235851063,0.23959118968664805,0.18926311732813741
cysJIH,3,,0.04482103305484623,-0.010052771554413234,-0.05487380460925946
ecpBCDE,2,Weak,0.0223111990406311,0.09074672501630734,0.06843552597567625
rnt-lhr,2,Weak,0.17313533874395612,0.22083589506570328,0.04770055632174716
carAB,2,Strong,0.26833063782625655,0.2666951269108793,-0.0016355109153772251
amiA-hemF,2,Strong,0.34228425853750766,0.3721881280370904,0.029903869499582736
kdtA-coaD,2,,0.49466970591785825,0.42246417352828514,-0.07220553238957311
cydAB,2,Weak,0.5932992179884387,0.5588641675708634,-0.03443505041757522
napFDAGHBC-ccmABCDEFGH,11,,0.13246480164016064,0.13726214363938488,0.004797341999224242
ada-alkB,2,Weak,0.46528674479906756,0.4512744035095434,-0.014012341289524166
yjjB-dnaTC-yjjA,3,Weak,0.4614407514172065,0.4385414453439153,-0.02289930607329116
edd-eda,2,Strong,0.02809329917672345,-0.03064033906507406,-0.05873363824179751
dapA-nlpB,2,Weak,0.270545621222841,0.45037083508072784,0.17982521385788686
moaABCDE,5,Weak,0.23843350586544604,0.22976148980299693,-0.008672016062449106
relBE-hokD,2,Weak,0.06531899170986244,0.13243831331065833,0.0671193216007959
fepDGC,3,,0.31452126374940687,0.35070142568045615,0.03618016193104928
cmtBA-yggPF-fumE-yggC,2,Weak,0.09059151228827268,0.20519612101442983,0.11460460872615715
mlaFEDCB,5,Weak,0.38905685374274884,0.4127710238003832,0.023714170057634376
yciSM-pyrF-yciH,4,Weak,0.20663810851356668,0.13086436456461148,-0.0757737439489552
ychQA-kdsA,3,Weak,0.49061487575248314,0.442558888784444,-0.048055986968039144
glpEGR,2,Weak,0.5184983758060482,0.5368127355482448,0.01831435974219664
mutY-yggX-mltC-nupG,4,Weak,0.3550508572188196,0.4469875447276607,0.0919366875088411
macAB,2,Weak,0.184398911778021,0.02868602741605282,-0.15571288436196817
bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,8,Weak,0.5646675422944124,0.5859779800423458,0.021310437747933397
rpmH-rnpA,2,Weak,0.48865188918097724,0.5279789509375823,0.03932706175660505
gntXY,2,Weak,0.36401873265353035,0.3068970317172626,-0.05712170093626773
glpTQ,2,Weak,0.1779533243642345,0.19113558747526616,0.013182263111031656
yibN-grxC-secB-gpsA,4,Weak,0.4751040192836684,0.39687536699476905,-0.07822865228889936
cvpA-purF-ubiX,3,Weak,0.3582182397530495,0.28463396058799656,-0.07358427916505295
aroL-yaiA-aroM,3,Weak,0.15098331893083672,0.18124816357680038,0.030264844645963657
mdoGH,2,Weak,0.6031376575969591,0.5917211895066482,-0.011416468090310938
talA-tktB,2,Weak,0.7717471698108966,0.7927953271363634,0.02104815732546672
ydjA-selD-topB,3,Weak,0.3323868326526469,0.4004141429718416,0.06802731031919468
rfaDFCL,4,Weak,0.5586911501545337,0.5046019264417266,-0.05408922371280711
gntRKU,3,Weak,0.21520029116641348,0.08514107018020028,-0.1300592209862132
radA-nadR,3,Weak,0.21432130852172712,0.2745257162476534,0.06020440772592625
ybgIJKL-nei,5,Weak,0.4186860535031377,0.37429985719386527,-0.04438619630927243
tapT-patZ,2,Weak,0.19785582104406588,0.24246171862266439,0.04460589757859851
gltI-sroC-gltJKL,5,,0.308343886287617,0.3347796906410305,0.026435804353413528
rssAB,2,Weak,0.35186808547735277,0.3138035490876473,-0.03806453638970547
dsbC-recJ-prfB,5,Weak,0.2639628624910445,0.24654426613420055,-0.01741859635684395
dhaKLM,3,Weak,0.24083672211512633,0.19902515496170767,-0.04181156715341866
rpsA-ihfB,3,Strong,0.2673404617076725,0.23437190221112522,-0.032968559496547284
dcuB-fumB,2,Weak,-0.12631307164311084,0.13475813681367113,0.261071208456782
clpX-lon,3,Weak,0.5601106660100793,0.6395938159737893,0.07948314996370998
cobUST,3,Weak,0.4014139355412021,0.41480154788047546,0.01338761233927338
focA-pflB,2,Strong,-0.056549493047931665,-0.0530621354440119,0.003487357603919765
nemRA-gloA,3,Weak,0.5644551663122491,0.5924944377507007,0.02803927143845153
recAX,2,Weak,0.2836491766796132,0.37288874108538805,0.08923956440577485
alsRBACE,2,Weak,-0.10216012682473373,-0.06030778680484867,0.04185234001988506
nikABCDER,2,Weak,-0.1793051051844841,-0.04225592324468785,0.13704918193979623
mreBCD,3,Weak,0.4566490573379201,0.4976481347800441,0.040999077442124
galETKM,4,Strong,0.5850287383865667,0.6429017513569089,0.0578730129703422
fucPIKUR,4,Weak,0.25446130112983456,0.3084803603601711,0.054019059230336564
hydN-hypF,2,Weak,-0.17545624902181928,0.11677249022185826,0.29222873924367754
ilvLXG_1G_2MEDA,5,Weak,0.27057355187830534,0.22688363593599697,-0.043689915942308366
fldA-uof-fur,3,Weak,0.4010705790794547,0.39360795436345214,-0.007462624716002564
yliM-ompX,2,Weak,0.4676292563614196,0.4445686800192282,-0.023060576342191386
menFD-yfbB-menBCE,6,,0.15363732475830813,0.17040115022328198,0.016763825464973847
holC-valS,2,Weak,0.4472480562742585,0.538404792111734,0.09115673583747547
gspAB,2,Weak,-0.0778252012631519,-0.16454072022130217,-0.08671551895815027
hsdRMS,3,Weak,0.3982436438963847,0.4325009238879654,0.03425727999158068
aspA-dcuA,2,Weak,0.48045835201890585,0.5657128402262864,0.08525448820738057
yicR-rpmBG-mutM,4,Weak,0.10534859007266895,0.18505935456291897,0.07971076449025002
pspABCDE,4,Weak,0.10170801350444918,0.09665661069302263,-0.0050514028114265475
ribF-ileS-lspA-fkpB-ispH,5,Weak,0.489411789597965,0.5210112970651284,0.03159950746716339
dxr-uppS-cdsA,2,Weak,0.6326965786136849,0.5526542423262768,-0.08004233628740809
deoCABD,4,Weak,0.3592871960366289,0.37228131719900653,0.012994121162377636
sdhCDAB-sucABCD-sdhX,8,Weak,0.35764249107074847,0.36226674973038675,0.004624258659638281
pdhR-aceEF-lpdA,4,Strong,0.4701862243101195,0.4418120294687977,-0.02837419484132181
epd-pgk-fbaA,3,Weak,0.5025855347178445,0.5972103300246471,0.09462479530680257
aroKB-damX-dam-rpe-gph-trpS,7,Strong,0.43963982141684804,0.45424479916116506,0.014604977744317016
proVWX,2,Weak,0.15191951875178275,0.24306733058990204,0.09114781183811929
phoPQ,2,Weak,0.1340676333453329,0.0971783636962992,-0.03688926964903369
nudB-yebC-ruvC,3,Weak,0.27383316681821485,0.31258867200357093,0.03875550518535609
pth-ychF,2,Strong,0.23863363064357843,0.20739971837424961,-0.031233912269328812
alaA-yfbR,2,Weak,0.1446110581560341,0.12958365478850384,-0.015027403367530251
yqhD-dkgA,2,Weak,0.06784224233395679,0.3562226089478128,0.288380366613856
yjeFE-amiB-mutL-miaA-hfq-hflXKC,9,Weak,0.37593848275806185,0.39370660502885024,0.01776812227078839
speAB,2,Weak,0.4972554313152732,0.5108501043240853,0.013594673008812064
ptsHI-crr,3,Weak,0.6764724464434858,0.6868634161819135,0.01039096973842768
dpiBA,2,Weak,-0.027928847104398094,0.03087528791597583,0.058804135020373925
relA-mazEF,4,Weak,0.5546136680212522,0.5760896307517193,0.021475962730467035
dsdXA,2,Weak,0.09779593760924551,0.167614470144383,0.06981853253513748
rplKAJL-rpoBC,6,Weak,0.12212490666711513,0.12276114709978722,0.0006362404326720889
gcvTHP,3,Weak,0.48126129325604666,0.3854185324737081,-0.09584276078233855
rcsDB,2,Weak,0.5536193970952641,0.6037746231621045,0.05015522606684042
ahpCF,2,Weak,0.4529106140973116,0.4197071935725446,-0.03320342052476699
lptAB-rpoN-hpf-ptsN-rapZ-npr,11,Weak,0.510575530833101,0.5224551186773208,0.011879587844219719
mhpR-lacI,2,Weak,0.27076306292951485,0.10397971222380253,-0.16678335070571232
ynfEFGH-dmsD,4,Weak,0.04289255398292768,0.11255238211881737,0.0696598281358897
dppABCDF,5,Weak,0.6182810736575419,0.5567726517672077,-0.06150842189033423
ssrS-ygfA,2,Weak,0.6345302403419841,0.7072785496778891,0.07274830933590493
nrdAB-yfaE,3,Weak,0.7887562843990213,0.7979926713637696,0.009236386964748267
nlpD-rpoS,2,Weak,0.6769405541523454,0.6382302656489083,-0.03871028850343716
malPQ,2,Weak,0.18614988936006185,0.13446831860432673,-0.05168157075573512
surA-pdxA-rsmA-apaGH,6,Weak,0.43785339257107125,0.43513922446723197,-0.0027141681038392873
pcnB-folK,2,Weak,0.613760402227336,0.6034190800996628,-0.010341322127673136
rpmF-plsX-fabHDG,8,Weak,0.26130771832439714,0.26113107074397784,-0.00017664758041929796
cbrBC,2,Weak,0.5724647683004966,0.49523165250268686,-0.07723311579780978
yfiR-dgcN-yfiB,3,Weak,0.16850212849971438,0.09036835634934264,-0.07813377215037175
ychJ-purU,2,Weak,0.060494154364991753,0.09641953007700911,0.03592537571201736
casDE-ygbTF,2,Weak,-0.008987780709510675,-0.08728362900234726,-0.07829584829283659
metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,11,Weak,0.4225835863626474,0.46936901655642776,0.04678543019378034
mqsRA,2,Weak,0.32618619532459864,0.2597993001611329,-0.06638689516346574
hisLGDCBHAFI,8,Weak,0.3876012867417585,0.42869448193330734,0.04109319519154886
secG-leuU,2,Weak,0.5001334101609453,0.6012062264785547,0.10107281631760945
rseD-rpoE-rseABC,5,Weak,0.5918694960154103,0.614090626349796,0.022221130334385775
yajG-ampG,2,Weak,0.37069194531820004,0.4409673363617202,0.07027539104352015
ymdAB-clsC,2,Weak,0.1838672000224166,0.21566626769557531,0.03179906767315871
gadAX,2,Weak,0.6349523772240566,0.6029403385852781,-0.03201203863877855
rpsLG-fusA-tufA,4,Weak,0.4791941664192511,0.4836709193420055,0.004476752922754401
idnDOTR,2,Strong,-0.34864329263593447,-0.2696652631627141,0.07897802947322036
mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,16,Weak,0.42927086838276407,0.44177034341912197,0.012499475036357899
gapA-yeaD,2,Weak,0.423790260210364,0.393241529605601,-0.030548730604762986
tolC-ygiBC,3,Strong,0.3472266940455302,0.35617656017279753,0.008949866127267336
oppABCDF,5,Weak,0.7481570674359255,0.7657238212976463,0.017566753861720796
hdeAB-yhiD,2,Weak,0.2628856567402114,0.24862616623082492,-0.014259490509386491
ybeD-lipB,2,Weak,0.24278049257381032,0.29899473555113704,0.05621424297732672
mgtA,2,,0.2623135900198818,0.2954848174946402,0.03317122747475837
degQS,2,Weak,0.3084729841730705,0.3244996569133339,0.01602667274026337
sgrR-sroA-thiBPQ,5,Weak,0.1441375029735646,0.15168791655915442,0.0075504135855898324
rnc-era-recO-pdxJ-acpS,5,Weak,0.27209465188956017,0.2891748233811253,0.017080171491565155
gltBDF,3,Weak,0.292922597268609,0.2487175366047011,-0.044205060663907864
murQP-yfeW,3,Weak,0.30606762183931213,0.38719810679493954,0.08113048495562741
rnlAB,2,Weak,0.235358291054015,0.15451180163882933,-0.08084648941518568
artPIQM,4,Weak,0.3223682092312446,0.35419084678407037,0.03182263755282577
dnaAN-recF,3,Strong,0.9025823185336129,0.8697672613301307,-0.03281505720348221
pyrG-eno,2,Weak,0.22239799506674318,0.2570680622219131,0.034670067155169904
thrS-infC-rpmI-rplT-pheMST-ihfA,7,Weak,0.2490475344064521,0.2504711085847677,0.0014235741783155675
glaH-lhgD-gabDTP-glaR,2,Weak,-0.14900058523447782,-0.23382174192054336,-0.08482115668606555
btuCED,3,Weak,0.13386266761099286,0.19136166443335437,0.05749899682236151
menA-rraA,2,Weak,0.4548020122651032,0.46618258817169905,0.011380575906595858
caiTABCDE,3,Weak,0.14894261212782337,0.15445902402090197,0.00551641189307861
ivbL-ilvBN-uhpABC,5,Weak,0.1688282116954534,0.20259191776379656,0.03376370606834317
fumAC,2,Weak,0.1450287914227393,0.22910819791260204,0.08407940648986273
rpsMKD-rpoA-rplQ,5,Weak,0.24309845845723038,0.2627423307080863,0.0196438722508559
rpsU-dnaG-rpoD,3,Weak,0.2678669165215786,0.277942742935771,0.010075826414192357
asnC-mioC-mnmG,4,Weak,0.16632909831886744,0.18343324316949358,0.01710414485062614
poxB-ltaE-ybjT,4,Weak,0.32463645812651015,0.28819349792402965,-0.0364429602024805
glnAZLG,3,Weak,0.17916323712367474,0.15165987363417488,-0.02750336348949986
serV-argVYZQ,5,Weak,0.35661259872695994,0.35110783202756846,-0.0055047666993914834
acs-yjcHG,2,Weak,0.25622785511266083,0.12821306790020165,-0.12801478721245918
pntAB,2,Weak,0.7088409179617755,0.5588727882283362,-0.14996812973343931
gatYZABCD,5,Weak,0.45094284243304755,0.41125140550560124,-0.03969143692744631
