operon_name,n_genes,confidence,r_standard,r_operon,delta
yjeNO,2,Weak,0.2676559406685185,0.33929063425970246,0.07163469359118396
glmUS,2,Weak,0.7576057694533204,0.7938094782888651,0.03620370883554469
rpsP-rimM-trmD-rplS,4,Strong,0.2506803741838749,0.2627023665959849,0.012021992412109994
nuoABCEFGHIJKLMN,13,Weak,0.4943690620686718,0.45722191065810847,-0.03714715141056335
marRAB,3,Weak,0.5534401576029151,0.6419643486972535,0.0885241910943384
fruBKA,3,Weak,0.6847316294430746,0.6960962616349411,0.011364632191866453
ubiT-yhbS,2,Weak,0.4345422449186783,0.38787705416090507,-0.046665190757773256
paaABCDEFGHIJK,2,Weak,-0.13952572129543575,0.3419128909503433,0.481438612245779
yhfG-fic-pabA,2,Weak,0.3533909227057204,0.4073902327212122,0.0539993100154918
dinG-ybiB,2,Weak,-0.048368793781288666,0.017709642888649936,0.0660784366699386
mnt-btuF-yadS,3,Weak,0.43218889660553145,0.33956018717534836,-0.09262870943018309
tolB-pal-ybgF,3,Strong,0.5010789095853668,0.45296894054262554,-0.048109969042741285
sad-glsB-yneG,3,Weak,-0.11401700785847253,0.002464642380526183,0.11648165023899872
yecM-cutC,2,Weak,0.09502095045050375,0.18132966323531707,0.08630871278481332
letAB,2,Weak,0.2885379656625404,0.32118736970501843,0.032649404042478014
rhsD-ybbC-ylbH-ybbD,2,Weak,0.39037980023213165,0.4676173495797648,0.07723754934763316
exbBD,2,Weak,0.24481026040763612,0.3059758132143469,0.06116555280671079
mepK-gloC,2,Weak,0.5576132335134393,0.4314187749241131,-0.12619445858932615
folC-dedD,2,Weak,0.5636996960120044,0.5118884770468161,-0.051811218965188366
entCEBA-ybdB,5,Weak,0.5637348907966255,0.5711834714203609,0.007448580623735324
ybjQ-amiD,2,Weak,-0.06945150024680181,0.017812816361232053,0.08726431660803387
sohA-yhaV,2,Weak,0.3900678249116071,0.18794165549037972,-0.20212616942122735
leuLABCD,4,Weak,0.1799616665267335,0.35143948322588603,0.17147781669915252
cyoABCDE,5,,0.8014918771098094,0.7868665499132177,-0.014625327196591709
pstSCAB-phoU,5,Weak,0.6117684100177858,0.6036213155031953,-0.008147094514590503
iscRSUA,4,Weak,0.47953127587274674,0.45470717976976066,-0.024824096102986082
emrRAB,3,Strong,0.1589517149744446,0.2222235862813444,0.06327187130689979
fes-ybdZ-entF-fepE,2,,0.5166539500496531,0.5282062323495432,0.011552282299890138
gfcBCD,3,Weak,0.32278279008349703,0.4631900253021939,0.14040723521869686
ubiCA,2,,0.5667798637010683,0.6510396594371494,0.08425979573608111
rpsB-tsf,3,,0.5640633000328147,0.5799945532281594,0.01593125319534472
manXYZ-yobD,4,Weak,0.46441681445644384,0.4516034308447421,-0.012813383611701756
ycjXF-tyrR,3,Weak,0.132940517753501,0.15539314029176862,0.02245262253826763
fdoGHI-fdhE,4,,0.7869925663005394,0.7760265377446242,-0.01096602855591522
ygiF-glnE,2,Weak,0.20531696834654597,0.21427083099479233,0.008953862648246352
groSL,2,Weak,0.9252820222410748,0.9260784121993437,0.0007963899582689171
hypABCDE-fhlA,4,Weak,0.20342539406534388,0.1869449998737761,-0.01648039419156777
yraIJK,2,Weak,0.12347988580376018,0.3370467324882196,0.2135668466844594
hemA-prfA-prmC,3,Strong,0.530628052857746,0.5477263195626335,0.017098266704887566
rapA-rluA,2,Weak,0.5179811021201884,0.47773608834032755,-0.040245013779860894
modABC,3,,0.19651367151356314,0.2768197501084076,0.08030607859484445
bcsABZC,4,Weak,0.29486841001643244,0.34587491125438596,0.05100650123795353
yggSTU-rdgB-hemW,5,Weak,0.2922988018541144,0.265924951499896,-0.02637385035421841
acrAB,2,Weak,0.7478767797554797,0.7881387602780671,0.04026198052258734
serC-aroA,2,Weak,0.7539617852091697,0.6474909889349404,-0.10647079627422928
frdABCD,4,Weak,0.14756741142224214,0.13827302500062574,-0.009294386421616396
sfsA-dksA,3,Strong,0.38604171927523834,0.3886570328686901,0.00261531359345174
dcuSR,2,Weak,0.28722698583019857,0.31833232227049174,0.031105336440293174
srkA-dsbA,2,Weak,0.0017875559038322312,0.10322695006276429,0.10143939415893206
ecnAB,2,Weak,0.4257335336176286,0.33041832639912727,-0.09531520721850134
tatABC,4,Weak,0.36667943853181745,0.40693439819773647,0.04025495966591902
pqiABC,3,Weak,0.39074914091105106,0.4740828946317068,0.08333375372065571
thrLABC,3,Weak,0.6285081724379662,0.6335671624665303,0.0050589900285641365
yciZT,2,Weak,0.473813772865239,0.5420868343099634,0.06827306144472439
pdxH-tyrS-pdxY,3,Weak,-0.018898579071571473,0.0413801584561563,0.06027873752772778
ugpBAECQ,3,Weak,0.01417584700174443,-0.017436734509783586,-0.031612581511528015
rplM-rpsI,2,Weak,0.169338854242729,0.15179854770738388,-0.017540306535345107
chpSB,2,,0.28464666296662616,0.33093894570488175,0.046292282738255586
leuQPV,3,Weak,0.2782178706873992,0.29355884576102603,0.015340975073626806
bepA-yfgD,2,Weak,0.15277378497013236,0.12034195133854034,-0.03243183363159202
argT-hisJQMP,5,Weak,0.29415508643898536,0.23667194856204016,-0.0574831378769452
malXY,2,Weak,0.33329871727067073,0.48665859849648035,0.15335988122580962
aceBAK,3,Weak,0.7143376290332885,0.7552267105855027,0.04088908155221427
ackA-pta,2,Strong,0.7925883227031585,0.8228498895298763,0.030261566826717767
gpmM-envC-yibQ,3,Weak,0.2361624745126529,0.2363356402097879,0.00017316569713499153
hiuH-msrPQ,2,Weak,0.1863901002571171,0.5052500332694059,0.31885993301228877
rph-pyrE,2,Weak,-0.05909928793725497,0.2060317980089867,0.2651310859462417
tpke11,2,Weak,0.7813460992548482,0.7593898112891784,-0.02195628796566984
rlmE-ftsH,2,Strong,0.4652745124633986,0.42339598255812866,-0.04187852990526997
garPLRK-rnpB,2,Weak,-0.1633757495259781,-0.1878166588911824,-0.024440909365204294
accBC,2,Weak,0.6217674925100664,0.6634764167698058,0.04170892425973949
glcDEFGBA,2,Weak,-0.10252369347420247,-0.09178909124405532,0.010734602230147147
yobA-yebZY,3,Weak,0.3798176878681077,0.49385862421416676,0.11404093634605905
flhDC,2,Strong,0.30514953509616344,0.3495717090459942,0.04442217394983078
yadV-htrE,2,Strong,0.6768645338409385,0.7160029007103373,0.039138366869398866
glgBXCAP,5,Weak,0.3550030576312845,0.38028904474560976,0.02528598711432528
ydcSTUV-patD,3,Weak,0.31342360081067366,0.45922985762036417,0.1458062568096905
glrR-glnB,2,Weak,0.13744800858988726,0.06701862389622745,-0.07042938469365981
appCBA-yccB,3,Weak,0.2138059612331481,0.1680118985401403,-0.045794062693007814
rirA-rfaQGPSBIJYZ-waaU,10,Weak,0.4889284048271864,0.4999840259443035,0.01105562111711711
wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,5,Weak,0.8379044496760601,0.8464437993248518,0.008539349648791661
yobF-cspC,2,Weak,0.46772838347032764,0.5010279342712455,0.03329955080091784
nanATEK-yhcH,2,Weak,0.05032807235851063,0.27565182653577547,0.22532375417726483
cysJIH,3,,0.04482103305484623,0.24881611581902022,0.203995082764174
ecpBCDE,2,Weak,0.0223111990406311,0.24131380542088715,0.21900260638025604
rnt-lhr,2,Weak,0.17313533874395612,0.38629272084977745,0.21315738210582133
carAB,2,Strong,0.26833063782625655,0.4073579892525083,0.13902735142625178
amiA-hemF,2,Strong,0.34228425853750766,0.48086810527080864,0.13858384673330099
kdtA-coaD,2,,0.49466970591785825,0.42307520047426733,-0.07159450544359092
cydAB,2,Weak,0.5932992179884387,0.5534789663413404,-0.03982025164709824
napFDAGHBC-ccmABCDEFGH,11,,0.13246480164016064,0.132093780538096,-0.0003710211020646337
ada-alkB,2,Weak,0.46528674479906756,0.5483606599425466,0.083073915143479
yjjB-dnaTC-yjjA,3,Weak,0.4614407514172065,0.4006135600035794,-0.06082719141362708
edd-eda,2,Strong,0.02809329917672345,-0.025510899943523957,-0.05360419912024741
dapA-nlpB,2,Weak,0.270545621222841,0.487419305092456,0.21687368386961503
moaABCDE,5,Weak,0.23843350586544604,0.21677055667215744,-0.021662949193288594
relBE-hokD,2,Weak,0.06531899170986244,0.303601747587256,0.23828275587739356
fepDGC,3,,0.31452126374940687,0.22835006229383045,-0.08617120145557641
cmtBA-yggPF-fumE-yggC,2,Weak,0.09059151228827268,0.25412402607876516,0.1635325137904925
mlaFEDCB,5,Weak,0.38905685374274884,0.4042318617308417,0.015175007988092848
yciSM-pyrF-yciH,4,Weak,0.20663810851356668,0.1741415834462663,-0.032496525067300386
ychQA-kdsA,3,Weak,0.49061487575248314,0.48174447192057396,-0.00887040383190918
glpEGR,2,Weak,0.5184983758060482,0.2987238576631067,-0.21977451814294147
mutY-yggX-mltC-nupG,4,Weak,0.3550508572188196,0.49353927481993903,0.1384884176011194
macAB,2,Weak,0.184398911778021,0.2474040164301951,0.0630051046521741
bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,8,Weak,0.5646675422944124,0.5868370315152243,0.022169489220811855
rpmH-rnpA,2,Weak,0.48865188918097724,0.5804761717133482,0.09182428253237096
gntXY,2,Weak,0.36401873265353035,0.16753848595753076,-0.1964802466959996
glpTQ,2,Weak,0.1779533243642345,0.21616073253124096,0.03820740816700646
yibN-grxC-secB-gpsA,4,Weak,0.4751040192836684,0.4573431746772851,-0.01776084460638333
cvpA-purF-ubiX,3,Weak,0.3582182397530495,0.33994716205660813,-0.018271077696441373
aroL-yaiA-aroM,3,Weak,0.15098331893083672,0.2611580518810571,0.1101747329502204
mdoGH,2,Weak,0.6031376575969591,0.6447228733319095,0.04158521573495033
talA-tktB,2,Weak,0.7717471698108966,0.7911736022530601,0.019426432442163466
ydjA-selD-topB,3,Weak,0.3323868326526469,0.3973659746355272,0.0649791419828803
rfaDFCL,4,Weak,0.5586911501545337,0.4781077326554623,-0.08058341749907144
gntRKU,3,Weak,0.21520029116641348,0.17556583501961884,-0.039634456146794644
radA-nadR,3,Weak,0.21432130852172712,0.26823150666285367,0.05391019814112655
ybgIJKL-nei,5,Weak,0.4186860535031377,0.4581215958064645,0.0394355423033268
tapT-patZ,2,Weak,0.19785582104406588,0.25583052992802585,0.057974708883959974
gltI-sroC-gltJKL,5,,0.308343886287617,0.3205985787308922,0.012254692443275206
rssAB,2,Weak,0.35186808547735277,0.15097851612087806,-0.2008895693564747
dsbC-recJ-prfB,5,Weak,0.2639628624910445,0.22900515205773186,-0.03495771043331264
dhaKLM,3,Weak,0.24083672211512633,0.2988043117330003,0.05796758961787399
rpsA-ihfB,3,Strong,0.2673404617076725,0.24180751252262575,-0.025532949185046755
dcuB-fumB,2,Weak,-0.12631307164311084,0.18704502324687286,0.3133580948899837
clpX-lon,3,Weak,0.5601106660100793,0.5875778341267807,0.027467168116701357
cobUST,3,Weak,0.4014139355412021,0.4644154988381155,0.06300156329691342
focA-pflB,2,Strong,-0.056549493047931665,0.057764842217306364,0.11431433526523803
nemRA-gloA,3,Weak,0.5644551663122491,0.6035779824136879,0.03912281610143875
recAX,2,Weak,0.2836491766796132,0.3623630464782847,0.07871386979867151
alsRBACE,2,Weak,-0.10216012682473373,-0.06390183059725521,0.03825829622747852
nikABCDER,2,Weak,-0.1793051051844841,-0.1321124062170737,0.04719269896741038
mreBCD,3,Weak,0.4566490573379201,0.4740465476789771,0.017397490341056976
galETKM,4,Strong,0.5850287383865667,0.526079158813717,-0.05894957957284963
fucPIKUR,4,Weak,0.25446130112983456,0.34996891696687576,0.0955076158370412
hydN-hypF,2,Weak,-0.17545624902181928,0.25613302288309187,0.43158927190491114
ilvLXG_1G_2MEDA,5,Weak,0.27057355187830534,0.29763407914807605,0.027060527269770707
fldA-uof-fur,3,Weak,0.4010705790794547,0.408126282265578,0.007055703186123308
yliM-ompX,2,Weak,0.4676292563614196,0.45635994379971745,-0.01126931256170216
menFD-yfbB-menBCE,6,,0.15363732475830813,0.13169149169337002,-0.02194583306493811
holC-valS,2,Weak,0.4472480562742585,0.4582145402890387,0.010966484014780176
gspAB,2,Weak,-0.0778252012631519,-0.07602783729767891,0.0017973639654729895
hsdRMS,3,Weak,0.3982436438963847,0.5074587023413177,0.10921505844493301
aspA-dcuA,2,Weak,0.48045835201890585,0.39828644418114373,-0.08217190783776213
yicR-rpmBG-mutM,4,Weak,0.10534859007266895,0.1460983680683449,0.040749777995675945
pspABCDE,4,Weak,0.10170801350444918,0.2416544111640538,0.13994639765960465
ribF-ileS-lspA-fkpB-ispH,5,Weak,0.489411789597965,0.5613930326210407,0.07198124302307568
dxr-uppS-cdsA,2,Weak,0.6326965786136849,0.5651977319945339,-0.06749884661915095
deoCABD,4,Weak,0.3592871960366289,0.3695014748314227,0.010214278794793807
sdhCDAB-sucABCD-sdhX,8,Weak,0.35764249107074847,0.35082602367104654,-0.006816467399701931
pdhR-aceEF-lpdA,4,Strong,0.4701862243101195,0.46998817532349096,-0.00019804898662856285
epd-pgk-fbaA,3,Weak,0.5025855347178445,0.5601263620380457,0.05754082732020116
aroKB-damX-dam-rpe-gph-trpS,7,Strong,0.43963982141684804,0.43665707520327546,-0.0029827462135725846
proVWX,2,Weak,0.15191951875178275,0.20041036718507096,0.048490848433288214
phoPQ,2,Weak,0.1340676333453329,0.09674383034277963,-0.037323803002553266
nudB-yebC-ruvC,3,Weak,0.27383316681821485,0.36084161058166825,0.0870084437634534
pth-ychF,2,Strong,0.23863363064357843,-0.04255793369604205,-0.28119156433962045
alaA-yfbR,2,Weak,0.1446110581560341,0.09850513362951249,-0.0461059245265216
yqhD-dkgA,2,Weak,0.06784224233395679,0.13507995798498557,0.06723771565102878
yjeFE-amiB-mutL-miaA-hfq-hflXKC,9,Weak,0.37593848275806185,0.35875397191742897,-0.017184510840632883
speAB,2,Weak,0.4972554313152732,0.4116756090339648,-0.08557982228130845
ptsHI-crr,3,Weak,0.6764724464434858,0.7298569003175587,0.05338445387407287
dpiBA,2,Weak,-0.027928847104398094,-0.04676176359652279,-0.018832916492124693
relA-mazEF,4,Weak,0.5546136680212522,0.6081451328539549,0.05353146483270266
dsdXA,2,Weak,0.09779593760924551,0.17531098153822816,0.07751504392898265
rplKAJL-rpoBC,6,Weak,0.12212490666711513,0.1879670332052341,0.06584212653811898
gcvTHP,3,Weak,0.48126129325604666,0.5504796213603039,0.06921832810425727
rcsDB,2,Weak,0.5536193970952641,0.6396693903467194,0.08604999325145535
ahpCF,2,Weak,0.4529106140973116,0.37825128774536093,-0.07465932635195066
lptAB-rpoN-hpf-ptsN-rapZ-npr,11,Weak,0.510575530833101,0.5486122670099517,0.03803673617685066
mhpR-lacI,2,Weak,0.27076306292951485,0.21860890081128503,-0.05215416211822982
ynfEFGH-dmsD,4,Weak,0.04289255398292768,0.20881890978866344,0.16592635580573575
dppABCDF,5,Weak,0.6182810736575419,0.650433416023019,0.03215234236547704
ssrS-ygfA,2,Weak,0.6345302403419841,0.747971661186368,0.11344142084438391
nrdAB-yfaE,3,Weak,0.7887562843990213,0.8493813509088665,0.060625066509845116
nlpD-rpoS,2,Weak,0.6769405541523454,0.7141541426816034,0.037213588529257935
malPQ,2,Weak,0.18614988936006185,0.16524194328338732,-0.02090794607667454
surA-pdxA-rsmA-apaGH,6,Weak,0.43785339257107125,0.4660780531760943,0.028224660605023044
pcnB-folK,2,Weak,0.613760402227336,0.6182698201730717,0.004509417945735783
rpmF-plsX-fabHDG,8,Weak,0.26130771832439714,0.2803442602348699,0.01903654191047277
cbrBC,2,Weak,0.5724647683004966,0.5212345869637223,-0.05123018133677437
yfiR-dgcN-yfiB,3,Weak,0.16850212849971438,0.1888727730225461,0.020370644522831716
ychJ-purU,2,Weak,0.060494154364991753,-0.021486176491810605,-0.08198033085680236
casDE-ygbTF,2,Weak,-0.008987780709510675,-0.0029208903324670814,0.0060668903770435935
metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,11,Weak,0.4225835863626474,0.45714245801035014,0.034558871647702716
mqsRA,2,Weak,0.32618619532459864,0.2796594879654811,-0.046526707359117514
hisLGDCBHAFI,8,Weak,0.3876012867417585,0.38899788346923303,0.0013965967274745528
secG-leuU,2,Weak,0.5001334101609453,0.5593081258657934,0.05917471570484811
rseD-rpoE-rseABC,5,Weak,0.5918694960154103,0.6556614391844574,0.06379194316904713
yajG-ampG,2,Weak,0.37069194531820004,0.3703655347057855,-0.0003264106124145627
ymdAB-clsC,2,Weak,0.1838672000224166,0.24925845043613895,0.06539125041372235
gadAX,2,Weak,0.6349523772240566,0.5844288628248033,-0.05052351439925329
rpsLG-fusA-tufA,4,Weak,0.4791941664192511,0.42465927225855965,-0.05453489416069146
idnDOTR,2,Strong,-0.34864329263593447,-0.097531976987917,0.2511113156480175
mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,16,Weak,0.42927086838276407,0.43551228341324494,0.006241415030480868
gapA-yeaD,2,Weak,0.423790260210364,0.28213577662368566,-0.14165448358667831
tolC-ygiBC,3,Strong,0.3472266940455302,0.38320742779256145,0.03598073374703126
oppABCDF,5,Weak,0.7481570674359255,0.7576198700328824,0.009462802596956976
hdeAB-yhiD,2,Weak,0.2628856567402114,0.49657327866295387,0.23368762192274245
ybeD-lipB,2,Weak,0.24278049257381032,0.31315004869844326,0.07036955612463294
mgtA,2,,0.2623135900198818,0.338507852370553,0.07619426235067117
degQS,2,Weak,0.3084729841730705,0.21564002349716707,-0.09283296067590344
sgrR-sroA-thiBPQ,5,Weak,0.1441375029735646,0.20653167924512927,0.06239417627156468
rnc-era-recO-pdxJ-acpS,5,Weak,0.27209465188956017,0.3283177846769337,0.05622313278737351
gltBDF,3,Weak,0.292922597268609,0.3004878192364132,0.0075652219678042365
murQP-yfeW,3,Weak,0.30606762183931213,0.4692240386317817,0.16315641679246956
rnlAB,2,Weak,0.235358291054015,0.1804829870812548,-0.05487530397276022
artPIQM,4,Weak,0.3223682092312446,0.3385266270114397,0.01615841778019511
dnaAN-recF,3,Strong,0.9025823185336129,0.8667950915793602,-0.03578722695425274
pyrG-eno,2,Weak,0.22239799506674318,0.2742747360474609,0.051876740980717706
thrS-infC-rpmI-rplT-pheMST-ihfA,7,Weak,0.2490475344064521,0.23198530777429727,-0.017062226632154842
glaH-lhgD-gabDTP-glaR,2,Weak,-0.14900058523447782,0.18818975214534037,0.3371903373798182
btuCED,3,Weak,0.13386266761099286,0.28060023083487123,0.14673756322387838
menA-rraA,2,Weak,0.4548020122651032,0.2700210993792913,-0.1847809128858119
caiTABCDE,3,Weak,0.14894261212782337,0.17049947374827204,0.021556861620448675
ivbL-ilvBN-uhpABC,5,Weak,0.1688282116954534,0.23269561715529646,0.06386740545984307
fumAC,2,Weak,0.1450287914227393,0.23918506053172434,0.09415626910898503
rpsMKD-rpoA-rplQ,5,Weak,0.24309845845723038,0.2631199187454342,0.02002146028820384
rpsU-dnaG-rpoD,3,Weak,0.2678669165215786,0.3417408953341953,0.0738739788126167
asnC-mioC-mnmG,4,Weak,0.16632909831886744,0.23986517262928722,0.07353607431041978
poxB-ltaE-ybjT,4,Weak,0.32463645812651015,0.26559301407108776,-0.05904344405542239
glnAZLG,3,Weak,0.17916323712367474,0.24370430585217373,0.06454106872849899
serV-argVYZQ,5,Weak,0.35661259872695994,0.4066258971784352,0.050013298451475285
acs-yjcHG,2,Weak,0.25622785511266083,0.10132197997301219,-0.15490587513964865
pntAB,2,Weak,0.7088409179617755,0.6934022295058405,-0.01543868845593499
gatYZABCD,5,Weak,0.45094284243304755,0.42240938947210305,-0.028533452960944505
